Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|220967801|gb|EED86177.1|,gi|171473021|sp|A0T0R5.1|YCF3_THAPS,gi|2050584446|gb|QWM92987.1|,gi|224015778|ref|XP_002297537.1|,gi|118411133|ref|YP_874527.1|,gi|116739880|gb|ABK20750.1|	photosystem I assembly protein ycf3, hypothetical, plastid-encoded [Thalassiosira pseudonana CCMP1335],RecName: Full=Photosystem I assembly protein Ycf3,hypothetical protein RF3 (chloroplast) [Thalassiosira pseudonana],photosystem I assembly protein Ycf3 (chloroplast) [Thalassiosira pseudonana],photosystem I assembly protein ycf3 (chloroplast) [Thalassiosira pseudonana]	0.071	2	5.79e-5	1	1	1916
gi|220968029|gb|EED86387.1|,gi|224015318|ref|XP_002297316.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	2	2.46e-5	1	1	1917
gi|220968136|gb|EED86486.1|,gi|224015000|ref|XP_002297161.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	2	2.06e-5	1	1	1918
gi|220968208|gb|EED86557.1|,gi|224014855|ref|XP_002297089.1|	dipeptidase, partial [Thalassiosira pseudonana CCMP1335],dipeptidase [Thalassiosira pseudonana CCMP1335]	0.024	2	1.72e-5	1	1	1919
gi|220968272|gb|EED86620.1|,gi|224014460|ref|XP_002296892.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	2	6.85e-6	1	1	1920
gi|220968356|gb|EED86704.1|,gi|224014628|ref|XP_002296976.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	2	1.07e-5	1	1	1921
gi|220968475|gb|EED86822.1|,gi|224014351|ref|XP_002296838.1|	hypothetical protein THAPSDRAFT_264391, partial [Thalassiosira pseudonana CCMP1335]	0.071	2	3.80e-5	2	2	1922
gi|220968497|gb|EED86844.1|,gi|224014395|ref|XP_002296860.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	2	2.19e-5	2	2	1923
gi|220968546|gb|EED86892.1|,gi|224014056|ref|XP_002296691.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	2	1.39e-5	2	2	1924
gi|220968576|gb|EED86922.1|,gi|224014116|ref|XP_002296721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	2	9.90e-6	2	2	1925
gi|220968677|gb|EED87023.1|,gi|224014318|ref|XP_002296822.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	2	3.41e-5	1	1	1926
gi|220968678|gb|EED87024.1|,gi|224014320|ref|XP_002296823.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	2	2.09e-5	2	2	1927
gi|220968684|gb|EED87030.1|,gi|224014332|ref|XP_002296829.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	2	1.20e-5	2	1	1928
gi|220968744|gb|EED87088.1|,gi|224013456|ref|XP_002296392.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.081	2	4.53e-5	2	2	1929
gi|220968785|gb|EED87129.1|,gi|224013538|ref|XP_002296433.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.067	2	7.10e-5	1	1	1930
gi|220968822|gb|EED87166.1|,gi|224013612|ref|XP_002296470.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	2	7.15e-5	1	1	1931
gi|220968963|gb|EED87307.1|,gi|224013894|ref|XP_002296611.1|	replication factor C 37 KD subunit [Thalassiosira pseudonana CCMP1335]	0.065	2	3.17e-5	2	2	1932
gi|220969109|gb|EED87451.1|,gi|224012990|ref|XP_002295147.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	2	1.66e-5	1	1	1933
gi|220969114|gb|EED87456.1|,gi|224013000|ref|XP_002295152.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	2	1.23e-5	1	1	1934
gi|220969140|gb|EED87482.1|,gi|224013052|ref|XP_002295178.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.098	2	2.82e-5	2	2	1935
gi|220969218|gb|EED87560.1|,gi|224013208|ref|XP_002295256.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	2	2.34e-5	1	1	1936
gi|220969279|gb|EED87620.1|,gi|224012375|ref|XP_002294840.1|	hypothetical protein THAPSDRAFT_270071 [Thalassiosira pseudonana CCMP1335]	0.008	2	8.09e-6	1	1	1937
gi|220969283|gb|EED87624.1|,gi|224012383|ref|XP_002294844.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	2	1.17e-5	1	1	1938
gi|220969298|gb|EED87639.1|,gi|224012413|ref|XP_002294859.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	2	3.99e-5	1	1	1939
gi|220969361|gb|EED87702.1|,gi|224012539|ref|XP_002294922.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.055	2	1.31e-5	2	2	1940
gi|220969455|gb|EED87796.1|,gi|224012727|ref|XP_002295016.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.057	2	2.89e-5	1	1	1941
gi|220969465|gb|EED87806.1|,gi|224012747|ref|XP_002295026.1|	hypothetical protein THAPSDRAFT_264804, partial [Thalassiosira pseudonana CCMP1335],hypothetical protein THAPSDRAFT_264804 [Thalassiosira pseudonana CCMP1335]	0.058	2	3.42e-5	1	1	1942
gi|220969523|gb|EED87864.1|,gi|224012863|ref|XP_002295084.1|	serine threonine protein phosphatase [Thalassiosira pseudonana CCMP1335]	0.086	2	3.50e-5	2	2	1943
gi|220969528|gb|EED87869.1|,gi|224012873|ref|XP_002295089.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	2	1.31e-5	1	1	1944
gi|220969663|gb|EED88003.1|,gi|224011980|ref|XP_002294643.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.066	2	7.01e-5	1	1	1945
gi|220969717|gb|EED88057.1|,gi|224012088|ref|XP_002294697.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.008	2	3.51e-6	2	2	1946
gi|220969824|gb|EED88163.1|,gi|224010744|ref|XP_002294329.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.142	2	3.99e-5	2	2	1947
gi|220969827|gb|EED88166.1|,gi|224010750|ref|XP_002294332.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.144	2	3.41e-5	2	1	1948
gi|220969846|gb|EED88185.1|,gi|224010788|ref|XP_002294351.1|	geranylgeranyl diphosphate synthetase [Thalassiosira pseudonana CCMP1335]	0.049	2	3.05e-5	1	1	1949
gi|220969850|gb|EED88189.1|,gi|224010796|ref|XP_002294355.1|	hypothetical protein THAPSDRAFT_10612 [Thalassiosira pseudonana CCMP1335]	0.076	2	3.10e-5	2	2	1950
gi|220969868|gb|EED88207.1|,gi|224010832|ref|XP_002294373.1|	hypothetical protein THAPSDRAFT_42652 [Thalassiosira pseudonana CCMP1335]	0.057	2	2.54e-5	2	2	1951
gi|220969936|gb|EED88275.1|,gi|224010968|ref|XP_002294441.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.084	2	3.43e-5	2	2	1952
gi|220969963|gb|EED88302.1|,gi|224011022|ref|XP_002294468.1|	spermidine synthase [Thalassiosira pseudonana CCMP1335]	0.103	2	3.66e-5	2	2	1953
gi|220969975|gb|EED88314.1|,gi|224011046|ref|XP_002294480.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	2	2.64e-5	2	2	1954
gi|220969984|gb|EED88323.1|,gi|224011064|ref|XP_002294489.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.073	2	3.39e-5	2	2	1955
gi|220969994|gb|EED88333.1|,gi|224011084|ref|XP_002294499.1|	mitochondrial carrier protein [Thalassiosira pseudonana CCMP1335]	0.068	2	4.24e-5	1	1	1956
gi|220970064|gb|EED88402.1|,gi|224010179|ref|XP_002294047.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	2	3.09e-5	1	1	1957
gi|220970133|gb|EED88471.1|,gi|224010317|ref|XP_002294116.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	2	1.56e-5	1	1	1958
gi|220970199|gb|EED88537.1|,gi|224010449|ref|XP_002294182.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	2	5.52e-5	1	1	1959
gi|220970325|gb|EED88663.1|,gi|224010701|ref|XP_002294308.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	2	7.80e-6	2	0	1960
gi|220970328|gb|EED88666.1|,gi|224010707|ref|XP_002294311.1|	ribose methyltransferase, partial [Thalassiosira pseudonana CCMP1335]	0.063	2	4.21e-5	1	1	1961
gi|220970355|gb|EED88692.1|,gi|224009450|ref|XP_002293683.1|	nifu-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.062	2	5.07e-5	1	1	1962
gi|220970404|gb|EED88741.1|,gi|224009548|ref|XP_002293732.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.066	2	7.83e-5	1	1	1963
gi|220970476|gb|EED88813.1|,gi|224009692|ref|XP_002293804.1|	methionyl-trna synthetase [Thalassiosira pseudonana CCMP1335]	0.022	2	1.84e-5	1	1	1964
gi|220970498|gb|EED88835.1|,gi|224009736|ref|XP_002293826.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.148	2	4.93e-5	2	2	1965
gi|220970562|gb|EED88899.1|,gi|224009864|ref|XP_002293890.1|	RS29, ribosomal protein 29 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.129	2	1.72e-4	1	1	1966
gi|220970587|gb|EED88924.1|,gi|224009914|ref|XP_002293915.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	2	8.06e-6	2	2	1967
gi|220970624|gb|EED88961.1|,gi|224009988|ref|XP_002293952.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	2	3.25e-5	1	1	1968
gi|220970633|gb|EED88970.1|,gi|224010006|ref|XP_002293961.1|	hypothetical protein THAPSDRAFT_269780 [Thalassiosira pseudonana CCMP1335]	0.012	2	1.84e-5	1	1	1969
gi|220970723|gb|EED89059.1|,gi|224008729|ref|XP_002293323.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.064	2	4.84e-5	1	1	1970
gi|220970845|gb|EED89181.1|,gi|224008973|ref|XP_002293445.1|	pseudouridylate synthase, partial [Thalassiosira pseudonana CCMP1335]	0.055	2	4.21e-5	1	1	1971
gi|220970891|gb|EED89227.1|,gi|224009065|ref|XP_002293491.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.074	2	2.40e-5	2	2	1972
gi|313118275|sp|B8CAZ5.2|EFTS2_THAPS	RecName: Full=Elongation factor Ts 2, mitochondrial; Short=EF-Ts 2; Short=EF-TsMt 2; Flags: Precursor	0.085	2	2.73e-5	2	2	1972
gi|220970983|gb|EED89319.1|,gi|224009249|ref|XP_002293583.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	2	1.50e-5	1	1	1973
gi|220971107|gb|EED89442.1|,gi|224008044|ref|XP_002292981.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	2	1.40e-5	1	1	1974
gi|220971127|gb|EED89462.1|,gi|224008084|ref|XP_002293001.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.016	2	1.39e-5	1	1	1975
gi|220971291|gb|EED89626.1|,gi|224008412|ref|XP_002293165.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	2	3.63e-5	1	1	1976
gi|220971483|gb|EED89817.1|,gi|224007323|ref|XP_002292621.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	2	2.20e-5	2	2	1977
gi|220971625|gb|EED89959.1|,gi|224007607|ref|XP_002292763.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.114	2	1.35e-4	1	1	1978
gi|220971703|gb|EED90037.1|,gi|224007763|ref|XP_002292841.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.077	2	3.71e-5	2	2	1979
gi|220971704|gb|EED90038.1|,gi|224007765|ref|XP_002292842.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.057	2	5.52e-5	1	1	1980
gi|220971721|gb|EED90055.1|,gi|224007799|ref|XP_002292859.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.078	2	2.67e-5	2	2	1981
gi|220971972|gb|EED90305.1|,gi|224006740|ref|XP_002292330.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.055	2	3.65e-5	2	2	1982
gi|220971984|gb|EED90317.1|,gi|224006764|ref|XP_002292342.1|	SNARE component [Thalassiosira pseudonana CCMP1335]	0.042	2	3.76e-5	1	1	1983
gi|224015881|ref|XP_002297585.1|,gi|220967724|gb|EED86107.1|	SNARE component [Thalassiosira pseudonana CCMP1335]	0.042	2	3.75e-5	1	1	1983
gi|220972040|gb|EED90373.1|,gi|224006876|ref|XP_002292398.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.107	2	5.17e-5	2	2	1984
gi|220972057|gb|EED90390.1|,gi|224006910|ref|XP_002292415.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	2	1.30e-5	1	1	1985
gi|220972193|gb|EED90526.1|,gi|224007182|ref|XP_002292551.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	2	1.26e-5	1	1	1986
gi|220972205|gb|EED90537.1|,gi|224005451|ref|XP_002291686.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.085	2	2.92e-5	2	2	1987
gi|220972238|gb|EED90570.1|,gi|224005517|ref|XP_002291719.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	2	1.10e-5	1	1	1988
gi|220972263|gb|EED90595.1|,gi|224005567|ref|XP_002291744.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.090	2	2.52e-5	2	2	1989
gi|220972473|gb|EED90805.1|,gi|224005987|ref|XP_002291954.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.047	2	5.60e-5	1	1	1990
gi|220972795|gb|EED91126.1|,gi|224002695|ref|XP_002291019.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.052	2	2.42e-5	2	2	1991
gi|220972853|gb|EED91184.1|,gi|224002811|ref|XP_002291077.1|	RS24, ribosomal protein 24 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.080	2	7.77e-5	1	1	1992
gi|220972940|gb|EED91271.1|,gi|224002985|ref|XP_002291164.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	2	2.61e-5	1	1	1993
gi|220972961|gb|EED91292.1|,gi|224003027|ref|XP_002291185.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.059	2	5.72e-5	1	1	1994
gi|220972992|gb|EED91323.1|,gi|224003089|ref|XP_002291216.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	2	1.50e-5	2	2	1995
gi|220973066|gb|EED91397.1|,gi|224003237|ref|XP_002291290.1|	ubiquitin conjugating enzyme [Thalassiosira pseudonana CCMP1335]	0.075	2	7.29e-5	1	1	1996
gi|220973178|gb|EED91509.1|,gi|224003461|ref|XP_002291402.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	2	1.91e-5	2	2	1997
gi|220973237|gb|EED91568.1|,gi|224003579|ref|XP_002291461.1|	sorting nexin [Thalassiosira pseudonana CCMP1335]	0.059	2	2.23e-5	2	2	1998
gi|220973254|gb|EED91585.1|,gi|224003613|ref|XP_002291478.1|	hypothetical protein THAPSDRAFT_269097 [Thalassiosira pseudonana CCMP1335]	0.031	2	2.33e-5	1	1	1999
gi|220973260|gb|EED91591.1|,gi|224003625|ref|XP_002291484.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.276	2	1.22e-4	2	2	2000
gi|220973304|gb|EED91635.1|,gi|224003713|ref|XP_002291528.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.140	2	9.34e-5	1	1	2001
gi|220973353|gb|EED91684.1|,gi|224003811|ref|XP_002291577.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	2	3.35e-5	1	1	2002
gi|220973488|gb|EED91818.1|,gi|224000788|ref|XP_002290066.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	2	1.59e-5	1	1	2003
gi|220973531|gb|EED91861.1|,gi|224000874|ref|XP_002290109.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.042	2	3.41e-5	1	1	2004
gi|220973552|gb|EED91882.1|,gi|224000916|ref|XP_002290130.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	2	1.37e-5	1	1	2005
gi|220973608|gb|EED91938.1|,gi|224001028|ref|XP_002290186.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	2	1.54e-5	1	1	2006
gi|220973844|gb|EED92174.1|,gi|224001500|ref|XP_002290422.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.174	2	7.39e-5	2	2	2007
gi|220973903|gb|EED92233.1|,gi|224001618|ref|XP_002290481.1|	thylakoid lumen 15.0-kDa protein, partial [Thalassiosira pseudonana CCMP1335],thylakoid lumen 15.0-kDa protein [Thalassiosira pseudonana CCMP1335]	0.130	2	5.52e-5	2	2	2008
gi|220973935|gb|EED92265.1|,gi|224001682|ref|XP_002290513.1|	phenylalanyl-trna synthetase [Thalassiosira pseudonana CCMP1335]	0.030	2	2.10e-5	1	1	2009
gi|220974046|gb|EED92376.1|,gi|224001904|ref|XP_002290624.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	2	2.24e-5	1	1	2010
gi|220974149|gb|EED92479.1|,gi|224002110|ref|XP_002290727.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	2	1.96e-5	1	1	2011
gi|220974162|gb|EED92492.1|,gi|224002136|ref|XP_002290740.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	2	2.46e-5	2	2	2012
gi|220974214|gb|EED92544.1|,gi|224002240|ref|XP_002290792.1|	eukaryotic translation initiation factor 4E [Thalassiosira pseudonana CCMP1335]	0.047	2	5.60e-5	1	1	2013
gi|220974436|gb|EED92765.1|,gi|223999111|ref|XP_002289228.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.057	2	4.02e-5	1	1	2014
gi|220974460|gb|EED92789.1|,gi|223999159|ref|XP_002289252.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.108	2	3.60e-5	2	2	2015
gi|220974513|gb|EED92842.1|,gi|223999265|ref|XP_002289305.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	2	2.57e-5	2	2	2016
gi|220974515|gb|EED92844.1|,gi|223999269|ref|XP_002289307.1|	ubiquitin activating enzyme e1-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.023	2	1.52e-5	1	1	2017
gi|220974538|gb|EED92867.1|,gi|223999315|ref|XP_002289330.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.124	2	5.76e-5	2	2	2018
gi|220974566|gb|EED92895.1|,gi|223999371|ref|XP_002289358.1|	ubiquitin activating enzyme 2, partial [Thalassiosira pseudonana CCMP1335]	0.042	2	1.12e-5	2	2	2019
gi|220974574|gb|EED92903.1|,gi|223999387|ref|XP_002289366.1|	hypothetical protein THAPSDRAFT_262204, partial [Thalassiosira pseudonana CCMP1335]	0.095	2	6.74e-5	1	1	2020
gi|220974676|gb|EED93005.1|,gi|223999591|ref|XP_002289468.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	2	2.09e-5	1	1	2021
gi|220974708|gb|EED93037.1|,gi|223999655|ref|XP_002289500.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	2	1.65e-5	1	1	2022
gi|220974852|gb|EED93181.1|,gi|223999943|ref|XP_002289644.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.053	2	2.10e-5	2	2	2023
gi|220974865|gb|EED93194.1|,gi|223999969|ref|XP_002289657.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	2	3.12e-5	1	1	2024
gi|220974967|gb|EED93296.1|,gi|224000173|ref|XP_002289759.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.040	2	3.59e-5	1	1	2025
gi|220975069|gb|EED93398.1|,gi|224000377|ref|XP_002289861.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	2	2.21e-5	1	1	2026
gi|220975140|gb|EED93469.1|,gi|224000519|ref|XP_002289932.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	2	3.71e-5	1	1	2027
gi|220975451|gb|EED93779.1|,gi|223997340|ref|XP_002288343.1|	aldo-keto oxidoreductase, partial [Thalassiosira pseudonana CCMP1335]	0.026	2	3.91e-5	1	1	2028
gi|220975459|gb|EED93787.1|,gi|223997356|ref|XP_002288351.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.010	2	8.62e-6	1	1	2029
gi|220975473|gb|EED93801.1|,gi|223997384|ref|XP_002288365.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	2	3.54e-5	1	1	2030
gi|220975553|gb|EED93881.1|,gi|223997544|ref|XP_002288445.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.046	2	2.88e-5	2	2	2031
gi|220975680|gb|EED94008.1|,gi|223997798|ref|XP_002288572.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.047	2	1.22e-5	2	2	2032
gi|220975732|gb|EED94060.1|,gi|223997902|ref|XP_002288624.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	2	3.34e-5	1	1	2033
gi|220975742|gb|EED94070.1|,gi|223997922|ref|XP_002288634.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.085	2	3.91e-5	1	1	2034
gi|220975967|gb|EED94295.1|,gi|223998372|ref|XP_002288859.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.155	2	8.25e-5	2	2	2035
gi|220976044|gb|EED94372.1|,gi|223998526|ref|XP_002288936.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.020	2	1.25e-5	2	2	2036
gi|220976101|gb|EED94429.1|,gi|223998640|ref|XP_002288993.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.040	2	1.28e-5	2	2	2037
gi|220976121|gb|EED94449.1|,gi|223998680|ref|XP_002289013.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	2	1.60e-5	2	2	2038
gi|220976202|gb|EED94530.1|,gi|223998842|ref|XP_002289094.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.107	2	5.43e-5	1	1	2039
gi|220976216|gb|EED94544.1|,gi|223998870|ref|XP_002289108.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.226	2	7.77e-5	2	2	2040
gi|220976268|gb|EED94595.1|,gi|223994937|ref|XP_002287152.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.036	2	1.90e-5	1	1	2041
gi|220976380|gb|EED94707.1|,gi|223995161|ref|XP_002287264.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.248	2	9.77e-5	2	2	2042
gi|220976407|gb|EED94734.1|,gi|223995215|ref|XP_002287291.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.024	2	1.98e-5	1	1	2043
gi|224004542|ref|XP_002295922.1|,gi|209585954|gb|ACI64639.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.013	2	1.10e-5	1	1	2043
gi|220976442|gb|EED94769.1|,gi|223995285|ref|XP_002287326.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	2	3.07e-5	2	2	2044
gi|220976470|gb|EED94797.1|,gi|223995341|ref|XP_002287354.1|	hypothetical protein THAPSDRAFT_31822, partial [Thalassiosira pseudonana CCMP1335]	0.032	2	3.13e-5	1	1	2045
gi|220976539|gb|EED94866.1|,gi|223995499|ref|XP_002287423.1|	6-phosphofructo 2-kinase, partial [Thalassiosira pseudonana CCMP1335]	0.067	2	2.64e-5	2	2	2046
gi|220976670|gb|EED94997.1|,gi|223995761|ref|XP_002287554.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.009	2	4.69e-6	2	1	2047
gi|220976924|gb|EED95251.1|,gi|223996269|ref|XP_002287808.1|	arf-type small G protein [Thalassiosira pseudonana CCMP1335]	0.057	2	5.55e-5	1	1	2048
gi|220976994|gb|EED95321.1|,gi|223996409|ref|XP_002287878.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	2	1.92e-5	2	2	2049
gi|220977108|gb|EED95435.1|,gi|223996637|ref|XP_002287992.1|	Tha4/Hcf106 protein, partial [Thalassiosira pseudonana CCMP1335],Tha4/Hcf106 protein [Thalassiosira pseudonana CCMP1335]	0.190	2	1.35e-4	1	1	2050
gi|220977115|gb|EED95442.1|,gi|223996651|ref|XP_002287999.1|	catalytic subunit of clp protein superfamily, partial [Thalassiosira pseudonana CCMP1335]	0.188	2	5.58e-5	2	2	2051
gi|220977338|gb|EED95664.1|,gi|223992679|ref|XP_002286023.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	2	3.06e-5	1	1	2052
gi|220977442|gb|EED95768.1|,gi|223992887|ref|XP_002286127.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	2	1.15e-5	2	2	2053
gi|220977514|gb|EED95840.1|,gi|223993031|ref|XP_002286199.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	2	2.88e-5	1	1	2054
gi|223992961|ref|XP_002286164.1|,gi|220977479|gb|EED95805.1|	Ftr1_plasma membrane iron permease [Thalassiosira pseudonana CCMP1335]	0.030	2	2.92e-5	1	1	2054
gi|220977564|gb|EED95890.1|,gi|223993131|ref|XP_002286249.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.109	2	7.77e-5	1	1	2055
gi|220977759|gb|EED96085.1|,gi|223993521|ref|XP_002286444.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	2	2.17e-5	1	1	2056
